NEEM ion concentration data in 10 yr resolution,,,,,,,,,,
,,,,,,,,,,
"Reference: Schüpbach et al., Greenland records of aerosol source and atmospheric lifetime changes from the Eemian to the Holocene, Nature Communications, 2018",,,,,,,,,,
,,,,,,,,,,
Column A: ,NEEM depth in m below the surface of top of 10 yr interval,,,,,,,,,
Column B: ,NEEM depth in m below the surface of bottom of 10 yr interval,,,,,,,,,
Column C: ,NEEM depth in m below the surface of middle of 10 yr interval,,,,,,,,,
Column D:,"GICC05 age of the top of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column E:,"GICC05 age of the bottom of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column F:,"GICC05 age of the middle of the 10 yr interval applied to the NEEM ice core (Rasmussen et al., 2013) in years before present (where present is defined as 1950).",,,,,,,,,
Column G:,mean NH4+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column H:,mean NO3- ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column I:,mean Na+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column J:,mean Ca2+ ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
Column K:,meanSO42- ice concentration of each 10 yr interval in ng/g (missing values indicated by NaN),,,,,,,,,
,,,,,,,,,,
"further reference: Rasmussen et al., A first chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past 9, 2713–2730, doi:10.5194/cp-9-2713-2013 (2013).",,,,,,,,,,
,,,,,,,,,,
depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4 (ng/g),NO3 (ng/g),Na (ng/g),Ca (ng/g),SO4 (ng/g)
1582.7520,1582.8575,1582.8048,21965.0073,21974.9828,21969.9950,5.70,76.25,NaN,262.92,187.90
1582.8575,1582.9625,1582.9100,21974.9828,21985.0227,21980.0027,6.00,77.32,NaN,240.78,159.50
1582.9625,1583.0660,1583.0143,21985.0227,21994.9964,21990.0095,6.82,86.85,NaN,230.72,209.30
1583.0660,1583.1695,1583.1178,21994.9964,22004.9700,21999.9832,5.56,72.05,NaN,212.61,168.20
1583.1695,1583.2735,1583.2215,22004.9700,22014.9918,22009.9809,6.27,58.48,NaN,221.70,183.10
1583.2735,1583.3775,1583.3255,22014.9918,22025.0136,22020.0027,7.87,57.43,NaN,241.04,243.10
1583.3775,1583.4805,1583.4290,22025.0136,22034.9983,22030.0060,5.75,69.13,NaN,261.91,210.60
1583.4805,1583.5825,1583.5315,22034.9983,22045.0091,22040.0037,6.26,99.59,102.07,260.44,249.80
1583.5825,1583.6845,1583.6335,22045.0091,22055.0236,22050.0164,4.72,91.14,84.04,248.92,249.60
1583.6845,1583.7865,1583.7355,22055.0236,22065.0382,22060.0309,4.66,83.88,75.28,245.25,255.20
1583.7865,1583.8880,1583.8373,22065.0382,22075.0036,22070.0209,3.77,60.63,57.22,172.81,166.40
1583.8880,1583.9915,1583.9398,22075.0036,22085.0805,22080.0421,6.10,74.19,72.42,270.89,155.70
1583.9915,1584.1010,1584.0463,22085.0805,22094.9982,22090.0394,4.74,58.91,48.88,220.56,293.50
1584.1010,1584.2135,1584.1573,22094.9982,22105.0209,22100.0095,7.15,85.19,88.32,329.41,148.70
1584.2135,1584.3255,1584.2695,22105.0209,22114.9991,22110.0100,5.45,79.06,73.47,260.03,197.60
1584.3255,1584.4375,1584.3815,22114.9991,22124.9773,22119.9882,4.04,61.42,58.12,199.23,186.30
1584.4375,1584.5475,1584.4925,22124.9773,22134.8666,22129.9219,4.51,74.79,62.24,230.78,152.40
1584.5475,1584.6535,1584.6005,22134.8666,22144.9736,22139.9201,5.81,75.39,78.98,207.20,223.00
1584.6535,1584.7575,1584.7055,22144.9736,22154.9955,22149.9845,10.03,99.25,85.81,318.72,258.10
1584.7575,1584.8615,1584.8095,22154.9955,22165.0173,22160.0064,6.86,108.58,124.97,285.10,292.80
1584.8615,1584.9650,1584.9133,22165.0173,22174.9909,22170.0041,5.82,64.09,60.23,204.31,164.80
1584.9650,1585.0690,1585.0170,22174.9909,22185.0007,22179.9958,5.74,81.73,85.16,262.47,242.90
1585.0690,1585.1770,1585.1230,22185.0007,22195.0000,22190.0004,5.24,67.13,61.94,241.42,309.30
1585.1770,1585.2870,1585.2320,22195.0000,22205.0000,22200.0000,5.61,119.39,106.10,247.04,197.00
1585.2870,1585.3970,1585.3420,22205.0000,22215.0000,22210.0000,5.98,83.68,61.78,239.14,273.90
1585.3970,1585.5075,1585.4523,22215.0000,22225.0455,22220.0227,5.51,87.75,92.29,268.12,213.80
1585.5075,1585.6170,1585.5623,22225.0455,22235.0077,22230.0266,7.43,69.38,66.64,286.24,174.20
1585.6170,1585.7240,1585.6705,22235.0077,22244.9964,22240.0020,6.06,90.14,79.48,293.28,311.90
1585.7240,1585.8295,1585.7768,22244.9964,22254.9709,22249.9836,4.82,95.39,83.53,223.22,246.90
1585.8295,1585.9355,1585.8825,22254.9709,22264.9927,22259.9818,6.73,97.25,92.26,297.40,358.20
1585.9355,1586.0415,1585.9885,22264.9927,22275.0145,22270.0036,4.78,69.84,67.16,225.06,205.50
1586.0415,1586.1475,1586.0945,22275.0145,22285.0364,22280.0255,5.47,69.72,75.20,265.04,199.10
1586.1475,1586.2575,1586.2025,22285.0364,22295.0182,22290.0273,4.65,74.94,71.52,231.21,224.70
1586.2575,1586.3720,1586.3148,22295.0182,22305.0109,22300.0145,5.27,67.56,63.03,232.67,199.50
1586.3720,1586.4865,1586.4293,22305.0109,22315.0036,22310.0073,5.49,66.44,73.14,244.91,247.70
1586.4865,1586.6010,1586.5438,22315.0036,22324.9964,22320.0000,4.73,64.64,83.68,239.43,171.20
1586.6010,1586.7155,1586.6583,22324.9964,22334.9931,22329.9947,5.82,101.46,113.23,294.77,324.20
1586.7155,1586.8285,1586.7720,22334.9931,22344.9936,22339.9934,6.43,122.63,NaN,312.93,281.30
1586.8285,1586.9405,1586.8845,22344.9936,22354.9718,22349.9827,9.38,145.88,110.77,271.93,321.50
1586.9405,1587.0530,1586.9968,22354.9718,22364.9945,22359.9832,5.92,84.38,79.44,243.31,324.80
1587.0530,1587.1655,1587.1093,22364.9945,22375.0173,22370.0059,4.94,63.24,84.26,248.02,259.90
1587.1655,1587.2785,1587.2220,22375.0173,22385.0644,22380.0409,8.41,95.27,122.02,312.71,406.40
1587.2785,1587.3940,1587.3363,22385.0644,22395.0327,22390.0486,8.59,56.64,93.32,228.88,320.70
1587.3940,1587.5110,1587.4525,22395.0327,22405.0309,22400.0318,10.34,56.90,NaN,207.46,239.30
1587.5110,1587.6280,1587.5695,22405.0309,22415.0291,22410.0300,8.14,95.49,65.41,309.47,267.60
1587.6280,1587.7450,1587.6865,22415.0291,22425.0273,22420.0282,4.08,77.54,70.26,217.86,238.60
1587.7450,1587.8635,1587.8043,22425.0273,22435.0718,22430.0495,4.08,86.57,84.80,227.44,238.40
1587.8635,1587.9845,1587.9240,22435.0718,22445.0045,22440.0382,9.49,94.22,102.87,306.67,175.00
1587.9845,1588.1065,1588.0455,22445.0045,22454.9864,22449.9955,4.56,59.54,71.24,196.87,208.50
1588.1065,1588.2290,1588.1678,22454.9864,22465.0091,22459.9977,4.17,110.68,107.45,239.21,268.10
1588.2290,1588.3510,1588.2900,22465.0091,22474.9949,22470.0020,4.53,NaN,65.07,223.53,215.10
1588.3510,1588.4675,1588.4093,22474.9949,22485.0136,22480.0043,3.13,NaN,67.19,185.13,138.60
1588.4675,1588.5795,1588.5235,22485.0136,22494.9918,22490.0027,4.36,NaN,74.36,250.45,255.20
1588.5795,1588.6915,1588.6355,22494.9918,22504.9700,22499.9809,5.60,95.65,97.16,324.44,319.30
1588.6915,1588.8040,1588.7478,22504.9700,22514.9927,22509.9814,7.29,115.25,141.01,351.59,232.40
1588.8040,1588.9165,1588.8603,22514.9927,22525.0113,22520.0020,6.25,98.31,96.79,336.89,232.00
1588.9165,1589.0300,1588.9733,22525.0113,22534.9818,22529.9966,4.86,58.12,57.52,214.15,205.30
1589.0300,1589.1450,1589.0875,22534.9818,22545.0182,22540.0000,5.66,87.18,105.60,268.79,210.80
1589.1450,1589.2595,1589.2023,22545.0182,22555.0109,22550.0145,4.74,72.89,73.76,229.16,183.80
1589.2595,1589.3740,1589.3168,22555.0109,22565.0036,22560.0073,5.68,77.88,66.42,235.46,221.20
1589.3740,1589.4875,1589.4308,22565.0036,22574.9398,22569.9717,5.96,75.89,60.51,252.99,191.30
1589.4875,1589.5990,1589.5433,22574.9398,22585.0000,22579.9699,6.37,74.51,73.34,236.83,192.70
1589.5990,1589.7095,1589.6543,22585.0000,22595.0455,22590.0227,5.53,63.90,57.96,233.87,164.00
1589.7095,1589.8190,1589.7643,22595.0455,22605.0000,22600.0227,5.18,72.21,74.02,237.27,218.40
1589.8190,1589.9290,1589.8740,22605.0000,22615.0000,22610.0000,5.79,100.67,98.89,287.54,323.50
1589.9290,1590.0405,1589.9848,22615.0000,22625.0837,22620.0419,6.16,75.87,84.08,230.80,224.40
1590.0405,1590.1550,1590.0978,22625.0837,22634.9727,22630.0282,7.46,86.02,58.97,232.20,183.90
1590.1550,1590.2720,1590.2135,22634.9727,22644.9709,22639.9718,5.46,76.07,72.70,149.54,163.70
1590.2720,1590.3890,1590.3305,22644.9709,22654.9691,22649.9700,3.87,69.74,63.54,158.44,192.00
1590.3890,1590.5060,1590.4475,22654.9691,22664.9673,22659.9682,5.39,81.71,73.01,211.68,179.40
1590.5060,1590.6240,1590.5650,22664.9673,22674.9976,22669.9825,4.50,70.14,65.51,198.21,156.20
1590.6240,1590.7435,1590.6838,22674.9976,22685.0018,22679.9997,5.29,86.40,76.36,244.96,184.60
1590.7435,1590.8630,1590.8033,22685.0018,22694.9964,22689.9991,4.27,83.95,68.57,210.54,197.10
1590.8630,1590.9825,1590.9228,22694.9964,22704.9909,22699.9936,5.50,100.98,81.26,254.80,240.70
1590.9825,1591.1020,1591.0423,22704.9909,22714.9855,22709.9882,4.66,65.59,45.63,219.42,149.10
1591.1020,1591.2215,1591.1618,22714.9855,22724.9800,22719.9827,5.05,80.93,67.86,219.44,195.60
1591.2215,1591.3415,1591.2815,22724.9800,22735.0164,22729.9982,6.47,87.58,74.76,265.81,203.10
1591.3415,1591.4610,1591.4013,22735.0164,22745.0109,22740.0136,4.92,110.52,85.28,241.76,263.50
1591.4610,1591.5805,1591.5208,22745.0109,22755.0055,22750.0082,4.45,78.38,60.98,236.15,179.70
1591.5805,1591.6965,1591.6385,22755.0055,22764.8415,22759.9235,7.36,116.43,93.46,325.89,238.90
1591.6965,1591.8055,1591.7510,22764.8415,22774.9745,22769.9080,5.04,91.03,62.93,252.62,280.70
1591.8055,1591.9115,1591.8585,22774.9745,22784.9964,22779.9855,4.29,94.15,75.36,243.06,163.50
1591.9115,1592.0175,1591.9645,22784.9964,22795.0182,22790.0073,4.63,92.79,69.37,269.63,205.00
1592.0175,1592.1230,1592.0703,22795.0182,22804.9927,22800.0055,5.56,90.78,69.22,262.13,236.60
1592.1230,1592.2300,1592.1765,22804.9927,22815.0694,22810.0311,5.65,97.23,63.50,236.00,237.20
1592.2300,1592.3415,1592.2858,22815.0694,22824.9855,22820.0274,5.02,68.48,48.97,180.18,163.80
1592.3415,1592.4560,1592.3988,22824.9855,22834.9782,22829.9818,4.07,81.78,65.16,155.34,142.20
1592.4560,1592.5710,1592.5135,22834.9782,22845.0145,22839.9964,3.26,84.08,78.61,165.37,161.30
1592.5710,1592.6855,1592.6283,22845.0145,22855.0073,22850.0109,3.63,74.52,62.10,154.00,116.60
1592.6855,1592.8055,1592.7455,22855.0073,22865.2092,22860.1082,1.67,61.30,51.71,112.22,93.90
1592.8055,1592.9375,1592.8715,22865.2092,22875.0000,22870.1046,3.44,42.81,43.55,105.74,82.30
1592.9375,1593.0750,1593.0063,22875.0000,22885.0000,22880.0000,1.87,56.74,53.71,104.01,99.70
1593.0750,1593.2125,1593.1438,22885.0000,22895.0000,22890.0000,3.62,49.32,58.20,115.75,155.80
1593.2125,1593.3475,1593.2800,22895.0000,22904.9015,22899.9507,1.92,67.44,50.82,131.74,82.70
1593.3475,1593.4775,1593.4125,22904.9015,22914.9682,22909.9348,2.94,62.90,72.57,186.81,135.00
1593.4775,1593.6055,1593.5415,22914.9682,22924.9755,22919.9718,2.05,60.64,61.43,178.05,94.80
1593.6055,1593.7335,1593.6695,22924.9755,22934.9827,22929.9791,3.67,93.93,82.22,236.44,193.00
1593.7335,1593.8600,1593.7968,22934.9827,22944.8911,22939.9369,4.08,69.95,66.61,199.61,194.40
1593.8600,1593.9800,1593.9200,22944.8911,22954.9818,22949.9365,4.54,67.57,51.04,189.81,126.10
1593.9800,1594.0950,1594.0375,22954.9818,22965.0182,22960.0000,5.23,94.68,91.82,211.33,258.70
1594.0950,1594.2095,1594.1523,22965.0182,22975.0109,22970.0145,4.51,77.46,72.41,214.45,224.00
1594.2095,1594.3240,1594.2668,22975.0109,22985.0036,22980.0073,3.93,74.09,60.82,202.03,210.80
1594.3240,1594.4420,1594.3830,22985.0036,22995.1776,22990.0906,4.51,85.89,101.14,280.93,301.10
1594.4420,1594.5680,1594.5050,22995.1776,23005.0109,23000.0942,4.99,73.17,59.42,238.91,200.10
1594.5680,1594.6990,1594.6335,23005.0109,23015.0145,23010.0127,5.18,96.06,94.49,258.14,251.90
1594.6990,1594.8300,1594.7645,23015.0145,23025.0182,23020.0164,4.67,86.66,86.14,257.55,272.50
1594.8300,1594.9610,1594.8955,23025.0182,23035.0218,23030.0200,3.19,92.26,71.70,201.20,224.10
1594.9610,1595.0920,1595.0265,23035.0218,23045.0255,23040.0236,4.95,87.70,73.85,223.80,237.30
1595.0920,1595.2230,1595.1575,23045.0255,23055.0291,23050.0273,5.87,84.44,84.33,249.90,204.50
1595.2230,1595.3540,1595.2885,23055.0291,23065.0327,23060.0309,6.34,108.52,91.30,301.23,252.50
1595.3540,1595.4850,1595.4195,23065.0327,23075.0364,23070.0345,4.86,75.43,83.57,276.18,276.50
1595.4850,1595.6090,1595.5470,23075.0364,23085.0418,23080.0391,4.10,60.55,41.42,215.45,185.00
1595.6090,1595.7260,1595.6675,23085.0418,23095.0400,23090.0409,4.53,96.31,82.69,222.48,282.60
1595.7260,1595.8430,1595.7845,23095.0400,23105.0382,23100.0391,4.31,85.08,77.94,228.01,292.90
1595.8430,1595.9600,1595.9015,23105.0382,23115.0364,23110.0373,5.96,78.25,71.81,218.67,227.50
1595.9600,1596.0735,1596.0168,23115.0364,23124.8093,23119.9228,5.58,69.15,56.49,200.45,226.40
1596.0735,1596.1760,1596.1248,23124.8093,23135.0145,23129.9119,7.86,116.07,105.94,309.36,323.50
1596.1760,1596.2710,1596.2235,23135.0145,23145.0327,23140.0236,7.58,79.12,61.35,270.18,251.00
1596.2710,1596.3655,1596.3183,23145.0327,23154.9982,23150.0155,4.68,78.37,62.25,185.32,176.60
1596.3655,1596.4600,1596.4128,23154.9982,23164.9636,23159.9809,3.43,64.24,59.48,146.22,173.70
1596.4600,1596.5550,1596.5075,23164.9636,23174.9818,23169.9727,4.01,74.79,53.93,137.99,123.30
1596.5550,1596.6590,1596.6070,23174.9818,23185.3969,23180.1893,3.34,60.03,56.04,123.97,136.40
1596.6590,1596.7810,1596.7200,23185.3969,23195.0036,23190.2003,3.20,71.30,65.09,99.62,121.50
1596.7810,1596.9120,1596.8465,23195.0036,23205.0073,23200.0055,3.07,59.57,57.44,82.56,107.70
1596.9120,1597.0430,1596.9775,23205.0073,23215.0109,23210.0091,2.04,55.44,48.47,95.07,101.30
1597.0430,1597.1740,1597.1085,23215.0109,23225.0145,23220.0127,1.29,43.14,49.56,73.56,101.40
1597.1740,1597.3050,1597.2395,23225.0145,23235.0182,23230.0164,1.49,52.47,37.92,84.38,121.00
1597.3050,1597.4360,1597.3705,23235.0182,23245.0218,23240.0200,1.12,45.80,39.22,75.95,61.10
1597.4360,1597.5670,1597.5015,23245.0218,23255.0255,23250.0236,2.38,64.15,49.40,114.87,99.50
1597.5670,1597.6985,1597.6328,23255.0255,23265.0615,23260.0435,1.90,50.37,46.29,90.73,92.80
1597.6985,1597.8370,1597.7678,23265.0615,23275.0109,23270.0362,2.56,51.83,49.76,111.67,133.40
1597.8370,1597.9815,1597.9093,23275.0109,23284.9945,23280.0027,2.05,53.28,62.50,164.08,144.90
1597.9815,1598.1260,1598.0538,23284.9945,23294.9782,23289.9864,3.23,68.49,99.94,171.48,174.30
1598.1260,1598.2655,1598.1958,23294.9782,23304.7023,23299.8403,3.93,68.00,76.60,166.89,207.60
1598.2655,1598.3875,1598.3265,23304.7023,23314.9545,23309.8284,4.73,69.90,96.06,250.63,210.00
1598.3875,1598.4975,1598.4425,23314.9545,23324.9545,23319.9545,5.68,78.50,128.26,289.06,207.50
1598.4975,1598.6075,1598.5525,23324.9545,23334.9545,23329.9545,5.67,79.18,90.58,311.18,337.90
1598.6075,1598.7180,1598.6628,23334.9545,23345.0000,23339.9773,6.48,114.16,150.39,339.89,293.50
1598.7180,1598.8265,1598.7723,23345.0000,23354.9009,23349.9505,6.94,94.71,125.27,361.49,311.40
1598.8265,1598.9295,1598.8780,23354.9009,23364.9500,23359.9255,8.60,114.72,154.98,516.81,424.50
1598.9295,1599.0300,1598.9798,23364.9500,23375.0000,23369.9750,8.52,80.48,91.06,547.29,336.70
1599.0300,1599.1300,1599.0800,23375.0000,23385.0000,23380.0000,8.67,119.61,131.17,600.85,365.90
1599.1300,1599.2300,1599.1800,23385.0000,23395.0000,23390.0000,7.92,96.43,124.51,556.61,427.00
1599.2300,1599.3300,1599.2800,23395.0000,23405.0000,23400.0000,8.02,77.07,87.85,472.42,310.90
1599.3300,1599.4275,1599.3788,23405.0000,23414.9119,23409.9560,10.24,93.63,110.23,516.40,364.90
1599.4275,1599.5230,1599.4753,23414.9119,23424.9709,23419.9414,8.58,89.24,98.53,555.67,387.00
1599.5230,1599.6180,1599.5705,23424.9709,23434.9891,23429.9800,9.13,100.76,110.37,561.50,485.70
1599.6180,1599.7130,1599.6655,23434.9891,23445.0073,23439.9982,10.87,109.05,123.67,579.54,355.90
1599.7130,1599.8080,1599.7605,23445.0073,23455.0255,23450.0164,8.99,94.50,84.47,433.60,477.90
1599.8080,1599.9030,1599.8555,23455.0255,23465.0436,23460.0345,11.25,136.78,130.24,686.48,431.50
1599.9030,1599.9915,1599.9473,23465.0436,23475.0555,23470.0495,10.31,99.81,92.80,684.03,271.00
1599.9915,1600.0735,1600.0325,23475.0555,23485.0445,23480.0500,6.26,85.83,114.50,708.78,350.70
1600.0735,1600.1555,1600.1145,23485.0445,23495.0336,23490.0391,7.77,94.05,108.29,655.66,350.70
1600.1555,1600.2375,1600.1965,23495.0336,23505.0227,23500.0282,10.32,104.56,106.40,668.89,434.00
1600.2375,1600.3195,1600.2785,23505.0227,23515.0118,23510.0173,11.86,93.40,108.43,662.42,401.20
1600.3195,1600.4015,1600.3605,23515.0118,23525.0009,23520.0064,15.77,106.67,164.25,958.37,618.20
1600.4015,1600.4850,1600.4433,23525.0009,23535.1242,23530.0626,9.06,110.41,NaN,627.32,558.10
1600.4850,1600.5725,1600.5288,23535.1242,23545.0409,23540.0826,10.26,89.98,NaN,615.23,352.10
1600.5725,1600.6625,1600.6175,23545.0409,23555.0227,23550.0318,7.35,77.98,NaN,524.63,352.10
1600.6625,1600.7525,1600.7075,23555.0227,23565.0045,23560.0136,11.82,80.75,NaN,735.33,376.40
1600.7525,1600.8425,1600.7975,23565.0045,23574.9864,23569.9955,13.14,81.13,110.82,803.71,464.60
1600.8425,1600.9325,1600.8875,23574.9864,23584.9682,23579.9773,10.67,91.66,101.90,750.45,478.90
1600.9325,1601.0220,1600.9773,23584.9682,23594.9084,23589.9383,9.85,106.84,105.98,654.41,440.50
1601.0220,1601.1080,1601.0650,23594.9084,23604.9600,23599.9342,11.58,99.72,92.47,627.07,525.70
1601.1080,1601.1915,1601.1498,23604.9600,23614.9800,23609.9700,8.31,108.37,101.33,631.25,525.70
1601.1915,1601.2750,1601.2333,23614.9800,23625.0000,23619.9900,7.60,91.66,101.51,570.90,426.37
1601.2750,1601.3580,1601.3165,23625.0000,23634.9600,23629.9800,11.58,121.61,169.77,786.38,369.50
1601.3580,1601.4415,1601.3998,23634.9600,23644.9800,23639.9700,11.36,101.40,125.71,870.76,369.50
1601.4415,1601.5250,1601.4833,23644.9800,23655.0000,23649.9900,8.27,108.91,113.54,644.35,369.50
1601.5250,1601.6085,1601.5668,23655.0000,23664.9924,23659.9962,8.05,81.50,86.36,520.09,347.46
1601.6085,1601.6930,1601.6508,23664.9924,23674.9909,23669.9917,9.22,93.40,93.10,661.74,329.10
1601.6930,1601.7780,1601.7355,23674.9909,23685.0364,23680.0136,9.69,110.78,123.10,599.39,329.10
1601.7780,1601.8625,1601.8203,23685.0364,23695.0227,23690.0295,7.62,102.95,117.51,603.09,329.10
1601.8625,1601.9470,1601.9048,23695.0227,23705.0091,23700.0159,7.41,88.86,97.91,555.36,329.10
1601.9470,1602.0315,1601.9893,23705.0091,23714.9955,23710.0023,7.76,108.06,100.26,563.02,364.06
1602.0315,1602.1165,1602.0740,23714.9955,23725.0352,23720.0153,9.63,90.93,114.10,647.89,379.30
1602.1165,1602.2060,1602.1613,23725.0352,23735.0073,23730.0212,10.57,102.98,125.39,682.73,379.30
1602.2060,1602.2990,1602.2525,23735.0073,23744.9836,23739.9955,12.34,106.67,123.83,453.71,379.30
1602.2990,1602.3920,1602.3455,23744.9836,23754.9600,23749.9718,9.25,96.89,92.39,468.79,NaN
1602.3920,1602.4855,1602.4388,23754.9600,23764.9900,23759.9750,9.38,99.13,97.16,473.12,NaN
1602.4855,1602.5790,1602.5323,23764.9900,23775.0200,23770.0050,8.71,82.59,86.04,500.67,NaN
1602.5790,1602.6720,1602.6255,23775.0200,23784.9964,23780.0082,7.63,70.32,69.96,476.28,NaN
1602.6720,1602.7650,1602.7185,23784.9964,23794.9727,23789.9845,11.84,111.93,130.43,846.93,NaN
1602.7650,1602.8585,1602.8118,23794.9727,23805.0027,23799.9877,11.27,114.78,153.20,650.94,NaN
1602.8585,1602.9520,1602.9053,23805.0027,23815.0327,23810.0177,8.34,80.29,87.32,580.19,NaN
1602.9520,1603.0450,1602.9985,23815.0327,23825.0091,23820.0209,14.45,143.88,151.84,794.82,NaN
1603.0450,1603.1380,1603.0915,23825.0091,23834.9855,23829.9973,10.20,121.27,120.34,711.25,NaN
1603.1380,1603.2305,1603.1843,23834.9855,23844.9290,23839.9572,11.48,126.40,129.76,766.51,NaN
1603.2305,1603.3210,1603.2758,23844.9290,23855.0036,23849.9663,9.35,92.80,95.02,578.73,NaN
1603.3210,1603.4100,1603.3655,23855.0036,23865.0364,23860.0200,9.34,149.89,139.49,489.55,NaN
1603.4100,1603.4985,1603.4543,23865.0364,23875.0127,23870.0245,6.20,82.61,71.45,401.84,NaN
1603.4985,1603.5870,1603.5428,23875.0127,23884.9891,23880.0009,8.82,100.91,106.28,657.90,NaN
1603.5870,1603.6760,1603.6315,23884.9891,23895.0218,23890.0055,9.10,110.10,110.63,594.92,NaN
1603.6760,1603.7645,1603.7203,23895.0218,23904.9997,23900.0107,8.27,97.01,104.85,600.58,NaN
1603.7645,1603.8515,1603.8080,23904.9997,23914.9927,23909.9962,12.54,139.61,140.39,802.92,NaN
1603.8515,1603.9375,1603.8945,23914.9927,23925.0000,23919.9964,13.36,112.61,142.70,750.24,NaN
1603.9375,1604.0235,1603.9805,23925.0000,23935.0073,23930.0036,10.51,96.30,123.84,765.54,NaN
1604.0235,1604.1095,1604.0665,23935.0073,23945.0145,23940.0109,12.47,130.82,159.89,838.29,NaN
1604.1095,1604.1955,1604.1525,23945.0145,23955.0218,23950.0182,10.95,117.98,125.68,590.12,NaN
1604.1955,1604.2815,1604.2385,23955.0218,23965.0291,23960.0255,12.04,120.74,141.55,745.23,NaN
1604.2815,1604.3685,1604.3250,23965.0291,23975.0720,23970.0506,12.46,117.13,157.34,849.94,NaN
1604.3685,1604.4565,1604.4125,23975.0720,23985.0055,23980.0387,8.46,104.64,136.26,876.74,NaN
1604.4565,1604.5450,1604.5008,23985.0055,23994.9818,23989.9936,6.85,94.43,108.88,704.21,NaN
1604.5450,1604.6340,1604.5895,23994.9818,24005.0145,23999.9982,8.02,97.50,101.98,859.08,NaN
1604.6340,1604.7225,1604.6783,24005.0145,24014.9909,24010.0027,8.81,90.67,102.88,814.63,NaN
1604.7225,1604.8110,1604.7668,24014.9909,24024.9673,24019.9791,9.33,86.26,98.56,719.31,NaN
1604.8110,1604.9005,1604.8558,24024.9673,24035.0145,24029.9909,9.01,78.63,92.21,743.47,NaN
1604.9005,1604.9915,1604.9460,24035.0145,24044.9818,24039.9982,12.93,119.50,148.42,887.17,NaN
1604.9915,1605.0835,1605.0375,24044.9818,24055.0182,24050.0000,14.18,104.21,118.16,850.98,NaN
1605.0835,1605.1750,1605.1293,24055.0182,24065.0000,24060.0091,11.20,110.59,99.08,717.54,NaN
1605.1750,1605.2665,1605.2208,24065.0000,24074.9818,24069.9909,13.92,139.89,140.73,810.04,NaN
1605.2665,1605.3585,1605.3125,24074.9818,24085.0182,24080.0000,11.34,98.60,110.77,736.25,NaN
1605.3585,1605.4495,1605.4040,24085.0182,24094.9855,24090.0018,14.93,102.21,128.05,737.76,NaN
1605.4495,1605.5390,1605.4943,24094.9855,24105.0327,24100.0091,16.01,80.07,101.86,684.10,NaN
1605.5390,1605.6275,1605.5833,24105.0327,24115.0091,24110.0209,NaN,91.78,106.62,509.07,358.90
1605.6275,1605.7160,1605.6718,24115.0091,24124.9855,24119.9973,11.68,120.23,165.81,756.22,611.50
1605.7160,1605.8050,1605.7605,24124.9855,24135.0182,24130.0018,7.50,100.93,102.13,513.59,323.90
1605.8050,1605.8935,1605.8493,24135.0182,24144.9945,24140.0064,6.29,78.42,102.26,429.80,279.70
1605.8935,1605.9835,1605.9385,24144.9945,24155.0884,24150.0415,8.07,116.56,143.89,519.00,355.90
1605.9835,1606.0785,1606.0310,24155.0884,24164.9927,24160.0406,5.51,100.57,113.71,389.27,292.00
1606.0785,1606.1765,1606.1275,24164.9927,24174.9709,24169.9818,4.34,60.68,68.88,284.57,179.20
1606.1765,1606.2750,1606.2258,24174.9709,24185.0000,24179.9855,5.97,75.30,80.54,396.36,229.20
1606.2750,1606.3735,1606.3243,24185.0000,24195.0291,24190.0145,4.01,57.45,59.94,277.20,152.20
1606.3735,1606.4715,1606.4225,24195.0291,24205.0073,24200.0182,7.98,105.43,133.77,433.12,246.20
1606.4715,1606.5695,1606.5205,24205.0073,24214.9855,24209.9964,6.37,97.12,103.94,421.72,274.20
1606.5695,1606.6675,1606.6185,24214.9855,24224.9636,24219.9745,7.41,93.56,102.87,238.78,273.80
1606.6675,1606.7660,1606.7168,24224.9636,24234.9927,24229.9782,8.12,100.40,146.28,394.40,283.20
1606.7660,1606.8645,1606.8153,24234.9927,24245.0218,24240.0073,6.40,80.22,93.07,374.77,251.20
1606.8645,1606.9625,1606.9135,24245.0218,24255.0000,24250.0109,4.37,64.20,77.04,304.32,190.70
1606.9625,1607.0605,1607.0115,24255.0000,24264.9799,24259.9899,4.18,77.54,98.77,298.86,293.40
1607.0605,1607.1570,1607.1088,24264.9799,24275.0109,24269.9954,3.92,92.21,95.13,288.12,231.40
1607.1570,1607.2520,1607.2045,24275.0109,24285.0291,24280.0200,3.00,66.97,80.19,249.63,161.20
